rootId,shortName,address,phone,schedule,yandexLocation.latitude,yandexLocation.longitude
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, SAGLIK MAHALLESI AKDENIZ CADDE No: 124 ANAMUR MERSIN",+90 (324) 8513001,пн-пт: 08:30-17:00,36.0807,32.8387
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, YESILYURT MAHALLESI HALIDE EDIP ADIVAR CADDE No: 1 ANAMUR MERSIN",+90 (324) 8143025,пн-пт: 08:30-17:00,36.077286,32.832889
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, KARACAILYAS EMEK MAHALLESI ATATURK BULVAR No: 4 A AKDENIZ MERSIN",+90 (324) 2230500,пн-пт: 08:30-17:00,36.857318,34.751928
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, KARACAILYAS MAHALLESI TOROSLAR CADDE No: 4 B AKDENIZ MERSIN",+90 (324) 2233524,пн-пт: 08:30-17:00,36.846493,34.708217
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, KARADUVAR MAHALLESI 6593 SOKAK No: 10 AKDENIZ MERSIN",+90 (324) 3211164,пн-пт: 08:30-17:00,36.812015,34.689113
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, KAZANLI MAHALLESI ATATURK-7 CADDE No: 104 /1A AKDENIZ MERSIN",+90 (324) 4822077,пн-пт: 08:30-17:00,36.819461,34.755303
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, SITELER MAHALLESI 159 CADDE No: 11 A AKDENIZ MERSIN",+90 (324) 2375426,пн-пт: 08:30-17:00,36.815021,34.647921
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, YENI MAHALLESI 5319 SOKAK No: 4 C AKDENIZ MERSIN",+90 (324) 2389010,пн-пт: 08:30-17:00,36.807989,34.635762
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, KARADUVAR SB MAHALLESI SERBEST BOLGE MEYDAN No: 1 AKDENIZ MERSIN",+90 (324) 2392073,пн-пт: 08:30-17:00,36.8178,34.667606
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, HAL MAHALLESI TURGUT OZAL BULVAR No: 24 /19 AKDENIZ MERSIN",+90 (324) 2371100,пн-пт: 08:30-17:00,36.830817,34.651992
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, CILEK MAHALLESI 63196 SOKAK No: 3 AKDENIZ MERSIN",+90 (324) 2356571,пн-пт: 08:30-17:00,36.836099,34.661049
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, MESUDIYE MAHALLESI CAKMAK CADDE No: 39 C AKDENIZ MERSIN",+90 (324) 2333534,пн-пт: 08:30-17:00,36.804783,34.63024
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, CANKAYA MAHALLESI ZEYTINLI BAHCE CADDE No: 17 C AKDENIZ MERSIN",+90 (324) 2342260,пн-пт: 08:30-17:00,36.800279,34.625569
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, TAHSIN YAZICI MAHALLESI 9125/21 SOKAK NO: 1 A KARABAGLAR IZMIR",+90 (232) 2567071,пн-пт: 08:30-17:00,38.38642,27.111127
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, KONAK MAHALLESI 858 SOKAK NO: 2 A KONAK IZMIR",+90 (232) 4469442,пн-пт: 08:30-17:00,38.419614,27.130247
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, DEGIRMENDERE MAHALLESI 23 NISAN CADDE NO: 13 MENEMEN IZMIR",+90 (232) 8531315,пн-пт: 08:30-17:00,38.625154,27.147484
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, KASIMPASA MAHALLESI ATATURK CADDE NO: 1 MENEMEN IZMIR",+90 (232) 8411151,пн-пт: 08:30-17:00,38.609373,27.071856
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ASIK VEYSEL MAHALLESI 4047/1 SOKAK NO: 14 KARABAGLAR IZMIR",+90 (232) 2752425,пн-пт: 08:30-17:00,38.377013,27.139478
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, MIMAR SINAN MAHALLESI CAN KULDUK SOKAK NO: 5 KONAK IZMIR",+90 (232) 4872595,пн-пт: 08:30-17:00,38.429545,27.150316
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ATATURK MAHALLESI KAZIM DIRIK CADDE NO: 49 GUZELBAHCE IZMIR",+90 (232) 2383306,пн-пт: 08:30-17:00,38.328636,26.879255
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, KAZIM KARABEKIR MAHALLESI ISTASYON CADDE NO: 11 B TORBALI IZMIR",+90 (232) 8685763,пн-пт: 08:30-17:00,38.19735,27.236489
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, YELKI MAHALLESI 2251 SOKAK NO: 1 C GUZELBAHCE IZMIR",+90 (232) 2384000,пн-пт: 08:30-17:00,38.341214,26.866465
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, GUMULDUR FEVZI CAKMAK MAHALLESI GUMULDUR IZMIR CADDE NO: 147 MENDERES IZMIR",+90 (232) 8121075,пн-пт: 08:30-17:00,38.074528,27.017686
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ASAGI MAHALLESI ATATURK CADDE NO: 112 KINIK IZMIR",+90 (232) 7126348,пн-пт: 08:30-17:00,39.0859,27.3818
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, FIKRI ALTAY MAHALLESI ANADOLU CADDE NO: 521 B KARSIYAKA IZMIR",+90 (232) 3880049,пн-пт: 08:30-17:00,38.474724,27.10323
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, YALI MAHALLESI 6439 SOKAK NO: 60 A KARSIYAKA IZMIR",+90 (232) 3435939,пн-пт: 08:30-17:00,38.468245,27.08872
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, AKSOY MAHALLESI 1671 SOKAK NO: 161 A KARSIYAKA IZMIR",+90 (232) 3701482,пн-пт: 08:30-17:00,38.457871,27.107693
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, DEDEBASI MAHALLESI ORDU BULVAR NO: 81 A KARSIYAKA IZMIR",+90 (232) 2341242,пн-пт: 08:30-17:00,38.468004,27.107228
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, HURRIYET MAHALLESI MEHMET AKIF CADDE NO: 58 C BUCA IZMIR",+90 (232) 4535390,пн-пт: 08:30-17:00,38.393301,27.146676
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, DONANMACI MAHALLESI KEMALPASA CADDE NO: 165 KARSIYAKA IZMIR",+90 (232) 3844623,пн-пт: 08:30-17:00,38.457671,27.115829
ST01190,IST-PAY,"СТАМБУЛ, Aksaray Mah Manastirli Rifat Sk Hotel Eyfel No 18 A",+90 (533) 9678717,пн-вс: 08:00-23:30,41.007654,28.949259
ST01190,IST-PAY,"г. ЭРЗУРУМ, Lalapasa Mah 1 Kazim Karabekir Cad No 44 A",+90 (505) 0115150,пн-вс: 08:00-23:30,39.911616,41.267994
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, YENICAMI MAHALLESI SHT. MURAT EKINCI SOKAK No: 2 PINARBASI KAYSERI",+90 (352) 5913220,пн-пт: 08:30-17:00,38.720905,36.394172
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, PALAS MAHALLESI ATATURK 1. CADDE No: 1 C SARIOGLAN KAYSERI",+90 (352) 8185221,пн-пт: 08:30-17:00,39.027479,35.866671
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, YESIL MAHALLESI SHT. FIKRET TUNC CADDE No: 3 AKKISLA KAYSERI",+90 (352) 6216555,пн-пт: 08:30-17:00,39.002592,36.169397
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, GUNESEN MAHALLESI KARAYOLU CADDE No: 7 SARIZ KAYSERI",+90 (352) 6113555,пн-пт: 08:30-17:00,38.479621,36.498054
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, CUMHURIYET MAHALLESI BANKALAR CADDE No: 13 F MELIKGAZI KAYSERI",+90 (352) 2358007,пн-пт: 08:30-17:00,38.718071,35.486525
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, OSMANLI MAHALLESI DUZTEPE SOKAK No: 4 MELIKGAZI KAYSERI",+90 (352) 4315286,пн-пт: 08:30-17:00,38.690436,35.475247
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, CUMHURIYET MAHALLESI SELCUK SOKAK No: 30 MELIKGAZI KAYSERI",+90 (352) 2228797,пн-пт: 08:30-17:00,38.718032,35.486041
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, SAHABIYE MAHALLESI AHIEVRAN CADDE No: 35 B KOCASINAN KAYSERI",+90 (352) 2354972,пн-пт: 08:30-17:00,38.725728,35.495545
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, AYDINLIKEVLER MAHALLESI KASIMPATI SOKAK No: 21 A MELIKGAZI KAYSERI",+90 (352) 3383060,пн-пт: 08:30-17:00,38.721764,35.472461
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, HISARCIK MAHALLESI OGUZ SOKAK No: 4 A MELIKGAZI KAYSERI",+90 (352) 3472888,пн-пт: 08:30-17:00,38.633448,35.516394
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, GEVHER NESIBE MAHALLESI ISTASYON CADDE No: 77 A KOCASINAN KAYSERI",+90 (352) 2220167,пн-пт: 08:30-17:00,38.729641,35.48292
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, HURRIYET MAHALLESI CENGIZ TOPEL CADDE No: 67 B MELIKGAZI KAYSERI",+90 (352) 3312263,пн-пт: 08:30-17:00,38.716693,35.464823
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, TACETTINVELI MAHALLESI YOGUNBURC CADDE No: 22 /3 MELIKGAZI KAYSERI",+90 (352) 2228797,пн-пт: 08:30-17:00,38.71771,35.491877
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, KALE MAHALLESI BULENT ECEVIT CADDE No: 4 FELAHIYE KAYSERI",+90 (352) 8112555,пн-пт: 08:30-17:00,39.087154,35.570379
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, SENYURT MAHALLESI MEHMET OZHASEKI CADDE No: 4 A SARIOGLAN KAYSERI",+90 (354) 2122340,пн-пт: 08:30-17:00,39.078005,35.964398
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, CIFTLIK MAHALLESI CUMHURIYET MEYDAN No: 22 A SARIOGLAN KAYSERI",+90 (354) 2125267,пн-пт: 08:30-17:00,38.722548,35.487226
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, BAYRAMLI MAHALLESI SEHIT ENES BEDIZ CADDE No: 26 BUNYAN KAYSERI",+90 (352) 7912755,пн-пт: 08:30-17:00,38.848658,35.858234
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, YAKUTIYE MAHALLESI CARDAKKAYASIRTI KUME EVLER No: 1 BUNYAN KAYSERI",+90 (352) 7812426,пн-пт: 08:30-17:00,38.855062,35.852098
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, BARBAROS MAHALLESI DEPO CADDE No: 12 KOCASINAN KAYSERI",+90 (352) 2228823,пн-пт: 08:30-17:00,38.729984,35.477208
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, GENERAL EMIR MAHALLESI YILDIRIM 1. CADDE No: 46 KOCASINAN KAYSERI",+90 (352) 4242521,пн-пт: 08:30-17:00,38.807589,35.452284
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, BARBAROS MAHALLESI ERKILET BULVAR No: 41 A KOCASINAN KAYSERI",+90 (352) 3440420,пн-пт: 08:30-17:00,38.742386,35.474988
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, HACI SAKI MAHALLESI ATATURK BULVAR No: 9 B KOCASINAN KAYSERI",+90 (352) 3269733,пн-пт: 08:30-17:00,38.721615,35.48195
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, MEVLANA MAHALLESI ERKILET BULVAR No: 6 KOCASINAN KAYSERI",+90 (352) 3411420,пн-пт: 08:30-17:00,38.734529,35.480542
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, SEKER MAHALLESI 6105. CADDE No: 63 C KOCASINAN KAYSERI",+90 (352) 3365229,пн-пт: 08:30-17:00,38.734761,35.442635
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, ZIYAGOKALP MAHALLESI GUVERCIN SOKAK No: 15 D KOCASINAN KAYSERI",+90 (352) 3373033,пн-пт: 08:30-17:00,38.741917,35.440762
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, YESIL MAHALLESI YUKSEL SOKAK No: 32 KOCASINAN KAYSERI",+90 (352) 5612444,пн-пт: 08:30-17:00,38.757676,35.467893
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, SUMER MAHALLESI ERKILET BULVAR No: 8 KOCASINAN KAYSERI",+90 (352) 2312569,пн-пт: 08:30-17:00,38.737156,35.478891
ST01235,Getmoneyglobal at POST OFFICE,"г. КИЛИС, YASAR AKTURK MAHALLESI POSTANE CADDE No: 1 MERKEZ KILIS",+90 (348) 8134020,пн-пт: 08:30-17:00,36.716433,37.130639
ST01235,Getmoneyglobal at POST OFFICE,"г. КИЛИС, INONU MAHALLESI CUMHURIYET CADDE No: 71 ELBEYLI KILIS",+90 (348) 8131001,пн-пт: 08:30-17:00,36.674925,37.466109
ST01235,Getmoneyglobal at POST OFFICE,"г. КИЛИС, PINAR MAHALLESI YILMAZ CADDE No: 7 MUSABEYLI KILIS",+90 (348) 8131001,пн-пт: 08:30-17:00,36.885897,36.915923
ST01235,Getmoneyglobal at POST OFFICE,"г. КИЛИС, ISLAMBEY MAHALLESI CUMHURIYET CADDE No: 170 MERKEZ KILIS",+90 (352) 2210677,пн-пт: 08:30-17:00,36.716752,37.117276
ST01235,Getmoneyglobal at POST OFFICE,"г. КИЛИС, CUMHURIYET MAHALLESI A. TANER KISLALI BULVAR No: 1 POLATELI KILIS",+90 (348) 8223066,пн-пт: 08:30-17:00,36.842174,37.143552
ST01235,Getmoneyglobal at POST OFFICE,"г. КИЛИС, YEDI ARALIK MAHALLESI MURTAZA CADDE No: 87 MERKEZ KILIS",+90 (348) 8224063,пн-пт: 08:30-17:00,36.719124,37.111054
ST01235,Getmoneyglobal at POST OFFICE,"г. КИЛИС, SEHITLER MAHALLESI CUMHURIYET MEYDAN No: 48 MERKEZ KILIS",+90 (352) 2212791,пн-пт: 08:30-17:00,36.716033,37.113929
ST01235,Getmoneyglobal at POST OFFICE,"г. КИЛИС, MEHMET SANLI MAHALLESI DOGAN GURES PASA BULVAR No: 90 MERKEZ KILIS",+90 (348) 8131001,пн-пт: 08:30-17:00,36.727771,37.101009
ST01235,Getmoneyglobal at POST OFFICE,"г. КИРИККАЛЕ, KADIOGLU MAHALLESI CUMHURIYET CADDE No: 109 YAHSIHAN KIRIKKALE",+90 (318) 3661100,пн-пт: 08:30-17:00,39.850201,33.452525
ST01235,Getmoneyglobal at POST OFFICE,"г. КИРИККАЛЕ, GURLER MAHALLESI ALPARSLAN TURKES/GURLER BULVAR No: 160 A MERKEZ KIRIKKALE",+90 (318) 5153322,пн-пт: 08:30-17:00,39.84636,33.516726
ST01235,Getmoneyglobal at POST OFFICE,"г. КИРИККАЛЕ, SANAYI MAHALLESI DUMLUPINAR CADDE No: 3 MERKEZ KIRIKKALE",+90 (318) 3572525,пн-пт: 08:30-17:00,39.845864,33.519771
ST01235,Getmoneyglobal at POST OFFICE,"г. КИРИККАЛЕ, ETILER MAHALLESI ALPARSLAN TURKES / ETILER BULVAR No: 281 A MERKEZ KIRIKKALE",+90 (318) 6185290,пн-пт: 08:30-17:00,39.854907,33.515066
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, KIREMITHANE MAHALLESI SILIFKE CADDE No: 98 A AKDENIZ MERSIN",+90 (324) 3202590,пн-пт: 08:30-17:00,36.792734,34.620723
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, BAHCELIEVLER MAHALLESI MEHMET HILMI CADDE No: 95 A BODRUM MUGLA",+90 (252) 3877892,пн-пт: 08:30-17:00,37.010129,27.267574
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, AKYARLAR MAHALLESI ATATURK(AKYARLAR) CADDE No: 4 BODRUM MUGLA",+90 (252) 4121100,пн-пт: 08:30-17:00,36.972329,27.295306
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, GUMUSLUK MAHALLESI ATATURK CADDE No: 34 BODRUM MUGLA",+90 (252) 4131717,пн-пт: 08:30-17:00,37.053171,27.245174
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, KOPRUBASI MAHALLESI CUMHURIYET CADDE No: 101 ULA MUGLA",+90 (252) 2448109,пн-пт: 08:30-17:00,37.051838,27.349329
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, GOKCE MAHALLESI GOKCE SOKAK No: 316 ULA MUGLA",+90 (252) 2517129,пн-пт: 08:30-17:00,37.016377,28.349111
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, AKYAKA MAHALLESI INISDIBI CADDE No: 2 C ULA MUGLA",+90 (252) 2454353,пн-пт: 08:30-17:00,37.057568,28.332383
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, GOKOVA MAHALLESI ATATURK CADDE No: 6 ULA MUGLA",+90 (252) 2624212,пн-пт: 08:30-17:00,37.058661,28.327614
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, KARABORTLEN MAHALLESI IKIZKUYU SOKAK No: 272 A ULA MUGLA",+90 (252) 2825463,пн-пт: 08:30-17:00,37.097202,28.414009
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, AKCAPINAR MAHALLESI AKCAPINAR SOKAK No: 22 ULA MUGLA",+90 (252) 2466128,пн-пт: 08:30-17:00,37.025951,28.355761
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, KONAK MAHALLESI 88 SOKAK No: 4 YATAGAN MUGLA",+90 (252) 5767622,пн-пт: 08:30-17:00,37.342532,28.136452
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, BOZARMUT MAHALLESI ISMET INONU CADDE No: 15 YATAGAN MUGLA",+90 (252) 5945133,пн-пт: 08:30-17:00,37.308522,28.170789
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, BAKIRCILAR MAHALLESI KARAHAN CADDE No: 4 KAVAKLIDERE MUGLA",+90 (252) 5958299,пн-пт: 08:30-17:00,37.446923,28.363247
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, CAYBOYU MAHALLESI ATATURK (YESILYURT) CADDE No: 15 KAVAKLIDERE MUGLA",+90 (252) 6131463,пн-пт: 08:30-17:00,37.445382,28.366123
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, MERKEZ MAHALLESI ATATURK CADDE No: 3 DALAMAN MUGLA",+90 (252) 7123212,пн-пт: 08:30-17:00,36.766612,28.801753
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, BEZKESE MAHALLESI GAZI BULVAR No: 293 DALAMAN MUGLA",+90 (256) 2114069,пн-пт: 08:30-17:00,36.80303,28.798498
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, HISARBASI-HOCA BEDRETTIN MAHALLESI BELEDIYE CADDE No: 3 MILAS MUGLA",+90 (252) 5245018,пн-пт: 08:30-17:00,37.31541,27.783328
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, SELIMIYE MAHALLESI ATATURK BULVAR No: 53 MILAS MUGLA",+90 (252) 5725212,пн-пт: 08:30-17:00,37.308545,27.780701
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, BAFA MAHALLESI ATATURK CADDE No: 3 MILAS MUGLA",+90 (252) 5734515,пн-пт: 08:30-17:00,37.035261,27.432369
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, OREN MAHALLESI BELEDIYE MEYDAN No: 13 MILAS MUGLA",+90 (252) 5435129,пн-пт: 08:30-17:00,37.04409,27.96167
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, ISMET PASA MAHALLESI SANAYI CADDE No: 66 MILAS MUGLA",+90 (252) 5131272,пн-пт: 08:30-17:00,37.298011,27.779657
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, GULLUK MAHALLESI SIRALIK CADDE No: 3 MILAS MUGLA",+90 (252) 5322142,пн-пт: 08:30-17:00,37.237171,27.59841
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, EMEK MAHALLESI KUGU SOKAK No: 1 A MILAS MUGLA",+90 (252) 5125060,пн-пт: 08:30-17:00,39.750873,30.566989
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, GUNES MAHALLESI OZAN CADDE No: 1 MILAS MUGLA",+90 (252) 5222123,пн-пт: 08:30-17:00,37.327669,27.781974
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, BOGAZICI MAHALLESI KOY MERKEZI SOKAK No: 3 MILAS MUGLA",+90 (252) 5422460,пн-пт: 08:30-17:00,37.199777,27.573862
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, EMIRBEYAZIT MAHALLESI RECAI GURELI CADDE No: 25 MENTESE MUGLA",+90 (252) 2141321,пн-пт: 08:30-17:00,37.216738,28.360154
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, BAYIR MAHALLESI CUMHURIYET MEYDAN No: 24 MENTESE MUGLA",+90 (252) 2322750,пн-пт: 08:30-17:00,37.268673,28.216524
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, MUSTAKBEY MAHALLESI GN. MUSTAFA MUGLALI CADDE No: 53 MENTESE MUGLA",+90 (252) 2238049,пн-пт: 08:30-17:00,37.217713,28.368362
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, KOTEKLI MAHALLESI MARMARIS YOLU BULVAR No: 43 2 MENTESE MUGLA",+90 (252) 2255461,пн-пт: 08:30-17:00,36.966925,28.284758
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, YESILYURT MAHALLESI CUMHURIYET CADDE No: 3 MENTESE MUGLA",+90 (252) 2423212,пн-пт: 08:30-17:00,37.214669,28.364491
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, YERKESIK MAHALLESI KABASAKAL CADDE No: 27 MENTESE MUGLA",+90 (252) 2435142,пн-пт: 08:30-17:00,37.138964,28.284133
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, KOTEKLI MAHALLESI 263 SOKAK No: 46 B MENTESE MUGLA",+90 (252) 2266463,пн-пт: 08:30-17:00,37.169426,28.382425
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, DUGEREK MAHALLESI MENDERES CADDE No: 9 MENTESE MUGLA",+90 (252) 2239053,пн-пт: 08:30-17:00,37.210819,28.409112
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, MUSLIHITTIN MAHALLESI ATATURK BULVAR No: 61 MENTESE MUGLA",+90 (252) 2129055,пн-пт: 08:30-17:00,37.213205,28.352542
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, EMIRBEYAZIT MAHALLESI ZUBEYDE HANIM CADDE No: 10 MENTESE MUGLA",+90 (252) 2160616,пн-пт: 08:30-17:00,37.211356,28.361652
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, ISKELE MAHALLESI ATATURK CADDE No: 30 DATCA MUGLA",+90 (256) 2121212,пн-пт: 08:30-17:00,36.726099,27.685621
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, DALYAN MAHALLESI BELEDIYE SOKAK No: 12 ORTACA MUGLA",+90 (252) 3161212,пн-пт: 08:30-17:00,36.833064,28.641143
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, MUMCULAR MAHALLESI FEVZI CAKMAK CADDE No: 2 BODRUM MUGLA",+90 (252) 3823464,пн-пт: 08:30-17:00,37.102349,27.668029
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, GUVERCINLIK MAHALLESI PTT SOKAK No: 11 BODRUM MUGLA",+90 (252) 3828588,пн-пт: 08:30-17:00,37.136712,27.583638
ST01235,Getmoneyglobal at POST OFFICE,"г. МУГЛА, GUMBET MAHALLESI ISMET INONU CADDE No: 9 BODRUM MUGLA",+90 (252) 3578257,пн-пт: 08:30-17:00,37.035979,27.402313
ST01190,IST-PAY,"СТАМБУЛ, Harmantepe Mah Talatpasa Cad No 300 Ic Kapi No 2",+90 (507) 0681891,пн-вс: 08:00-23:30,41.08208,28.991122
ST01190,IST-PAY,"СТАМБУЛ, Molla Fenari Mah Yeniceriler Cad Osmanli Kuyumcusu A S 40 1",+90 (212) 5674775,пн-вс: 08:00-23:30,41.009107,28.968147
ST01190,IST-PAY,"СТАМБУЛ, Gazi Mustafa Kemalpasa Cad Tintas Is Hani Blok No 6A Ic Kapi No 2",+90 (532) 1604006,пн-вс: 08:00-23:30,41.004864,28.953693
ST01235,Getmoneyglobal at POST OFFICE,"г. ОРДУ, KARACALI MAHALLESI OMER ASIM KUMRU CADDE No: 2 KUMRU ORDU",+90 (452) 6815414,пн-пт: 08:30-17:00,40.872422,37.259864
ST01235,Getmoneyglobal at POST OFFICE,"г. ОРДУ, KUSLUVAN MAHALLESI CENGIZ TOPEL SOKAK No: 14 A GOLKOY ORDU",+90 (452) 7612122,пн-пт: 08:30-17:00,40.687954,37.618749
ST01235,Getmoneyglobal at POST OFFICE,"г. КИРИККАЛЕ, OVACIK MAHALLESI ZAFER CADDE No: 131 MERKEZ KIRIKKALE",+90 (318) 2243332,пн-пт: 08:30-17:00,39.848872,33.504035
ST01235,Getmoneyglobal at POST OFFICE,"г. КИРИККАЛЕ, CALILIOZ MAHALLESI ATATURK BULVAR No: 109 A MERKEZ KIRIKKALE",+90 (318) 2243305,пн-пт: 08:30-17:00,39.853274,33.50781
ST01235,Getmoneyglobal at POST OFFICE,"г. КИРИККАЛЕ, BAHCELIEVLER MAHALLESI AHILI CADDE No: 35 MERKEZ KIRIKKALE",+90 (318) 3573509,пн-пт: 08:30-17:00,39.836567,33.514241
ST01235,Getmoneyglobal at POST OFFICE,"г. КИРИККАЛЕ, MIMAR SINAN MAHALLESI ATATURK BULVAR No: 33 DELICE KIRIKKALE",+90 (318) 7137100,пн-пт: 08:30-17:00,39.944472,34.031968
ST01235,Getmoneyglobal at POST OFFICE,"г. КИРИККАЛЕ, CERIKLI KOYU/SAKARYA MEVKII ANKARA CADDE No: 78 A DELICE KIRIKKALE",+90 (318) 8127100,пн-пт: 08:30-17:00,39.943687,34.032616
ST01235,Getmoneyglobal at POST OFFICE,"г. КИРИККАЛЕ, ALTUNTAS MAHALLESI ATATURK BULVAR No: 27 A KESKIN KIRIKKALE",+90 (318) 6361656,пн-пт: 08:30-17:00,39.840556,33.500331
